word,tag
the,DET
average,ADJ
economic,ADJ
and,CONJ
cultural,ADJ
level,NOUN
of,ADP
the,DET
society,NOUN
and,CONJ
in,ADP
promoting,VERB
fluidity,NOUN
within,ADP
the,DET
social,ADJ
structure,NOUN
!,ADJ
fifty,NUM
years,NOUN
ago,ADV
the,DET
general,ADJ
raising,NOUN
of,ADP
the,DET
school-leaving,ADJ
age,NOUN
to,ADP
sixteen,NUM
was,VERB
an,DET
example,NOUN
of,ADP
this,DET
movement,NOUN
!,ADJ
during,ADP
the,DET
past,ADJ
decade,NOUN
the,DET
program,NOUN
has,VERB
been,VERB
carried,VERB
on,PRT
through,ADP
expansion,NOUN
of,ADP
free,ADJ
higher,ADJ
education,NOUN
in,ADP
state,NOUN
universities,NOUN
!,ADJ
state,NOUN
colleges,NOUN
!,ADJ
and,CONJ
community,NOUN
colleges,NOUN
!,ADJ
the,DET
reaffirmation,NOUN
of,ADP
american,ADJ
faith,NOUN
in,ADP
the,DET
comprehensive,ADJ
high,ADJ
school,NOUN
!,ADJ
as,ADP
expressed,VERB
in,ADP
the,DET
conant,NOUN
study,NOUN
!,ADJ
is,VERB
another,DET
indication,NOUN
of,ADP
the,DET
liveliness,NOUN
of,ADP
the,DET
ideal,NOUN
of,ADP
maximizing,VERB
opportunity,NOUN
through,ADP
the,DET
equalizing,NOUN
of,ADP
educational,ADJ
opportunity,NOUN
!,ADJ
the,DET
recent,ADJ
federal,ADJ
government's,NOUN
student-loan,NOUN
program,NOUN
is,VERB
another,DET
step,NOUN
in,ADP
the,DET
direction,NOUN
of,ADP
making,VERB
higher,ADJ
education,NOUN
more,ADV
available,ADJ
to,ADP
lower-status,NOUN
youth,NOUN
!,ADJ
it,PRON
is,VERB
probably,ADV
more,ADV
effective,ADJ
than,ADP
the,DET
expanded,VERB
scholarship,NOUN
programs,NOUN
of,ADP
the,DET
past,ADJ
decade,NOUN
!,ADJ
because,ADP
the,DET
scholarship,NOUN
programs,NOUN
mainly,ADV
aided,VERB
the,DET
students,NOUN
with,ADP
the,DET
best,ADJ
academic,ADJ
records,NOUN
!,ADJ
who,PRON
were,VERB
usually,ADV
middle-class,NOUN
!,ADJ
!,ADJ
and,CONJ
these,DET
students,NOUN
tended,VERB
to,PRT
use,VERB
the,DET
scholarship,NOUN
funds,NOUN
to,PRT
go,VERB
to,ADP
more,ADV
expensive,ADJ
colleges,NOUN
!,ADJ
meanwhile,ADV
!,ADJ
the,DET
private,ADJ
colleges,NOUN
have,VERB
increased,VERB
their,DET
tuition,NOUN
rates,NOUN
so,ADV
much,ADV
that,ADP
they,PRON
have,VERB
raised,VERB
an,DET
economic,ADJ
barrier,NOUN
which,DET
dwarfs,VERB
their,DET
scholarship,NOUN
funds,NOUN
!,ADJ
the,DET
gains,NOUN
in,ADP
educational,ADJ
opportunity,NOUN
during,ADP
the,DET
past,ADJ
decade,NOUN
have,VERB
taken,VERB
place,NOUN
largely,ADV
in,ADP
the,DET
publicly,ADV
supported,VERB
institutions,NOUN
!,ADJ
unfortunately,ADV
!,ADJ
however,ADV
!,ADJ
and,CONJ
for,ADP
reasons,NOUN
to,PRT
be,VERB
discussed,VERB
in,ADP
the,DET
following,VERB
chapter,NOUN
!,ADJ
no,DET
rate,NOUN
relationships,NOUN
can,VERB
be,VERB
made,VERB
completely,ADV
nondiscriminatory,ADJ
as,ADV
long,ADV
as,ADP
all,PRT
or,CONJ
some,DET
of,ADP
the,DET
rates,NOUN
must,VERB
be,VERB
set,VERB
above,ADP
marginal,ADJ
costs,NOUN
in,ADP
order,NOUN
to,PRT
yield,VERB
adequate,ADJ
revenues,NOUN
!,ADJ
and,CONJ
this,DET
fact,NOUN
may,VERB
explain,VERB
some,DET
of,ADP
the,DET
disagreements,NOUN
among,ADP
the,DET
experts,NOUN
as,ADP
to,ADP
the,DET
more,ADV
rational,ADJ
formulas,NOUN
for,ADP
the,DET
apportionment,NOUN
of,ADP
total,ADJ
costs,NOUN
among,ADP
different,ADJ
units,NOUN
of,ADP
service,NOUN
!,ADJ
one,NUM
such,ADJ
disagreement,NOUN
!,ADJ
which,DET
will,VERB
receive,VERB
attention,NOUN
in,ADP
this,DET
next,ADJ
chapter,NOUN
!,ADJ
concerns,VERB
the,DET
question,NOUN
whether,ADP
rates,NOUN
for,ADP
different,ADJ
kinds,NOUN
of,ADP
service,NOUN
!,ADJ
in,ADP
order,NOUN
to,PRT
avoid,VERB
the,DET
attribute,NOUN
of,ADP
discrimination,NOUN
!,ADJ
must,VERB
be,VERB
made,VERB
directly,ADV
proportional,ADJ
to,ADP
marginal,ADJ
costs,NOUN
!,ADJ
or,CONJ
whether,ADP
they,PRON
should,VERB
be,VERB
based,VERB
instead,ADV
on,ADP
differences,NOUN
in,ADP
marginal,ADJ
costs,NOUN
!,ADJ
here,ADV
!,ADJ
the,DET
choice,NOUN
is,VERB
that,DET
between,ADP
the,DET
horns,NOUN
of,ADP
a,DET
dilemma,NOUN
!,ADJ
two,NUM
major,ADJ
types,NOUN
of,ADP
fully,ADV
distributed,VERB
cost,NOUN
analysis,NOUN
1,NUM
!,ADJ
the,DET
double-step,NOUN
type,NOUN
despite,ADP
an,DET
ambiguity,NOUN
due,ADJ
to,ADP
its,DET
failure,NOUN
clearly,ADV
to,PRT
define,VERB
!,ADJ
relative,ADJ
costs,NOUN
!,ADJ
!,ADJ
the,DET
above,ADJ
exposition,NOUN
of,ADP
fully,ADV
distributed,VERB
costing,NOUN
goes,VERB
about,ADV
as,ADV
far,ADV
as,ADP
one,NOUN
can,VERB
go,VERB
toward,ADP
expressing,VERB
the,DET
basic,ADJ
philosophy,NOUN
of,ADP
the,DET
practice,NOUN
!,ADJ
for,ADP
more,ADV
explicit,ADJ
expositions,NOUN
!,ADJ
one,NOUN
must,VERB
distinguish,VERB
different,ADJ
types,NOUN
of,ADP
analyses,NOUN
!,ADJ
by,ADP
all,PRT
means,NOUN
the,DET
most,ADV
important,ADJ
distinction,NOUN
is,VERB
that,DET
between,ADP
those,DET
total-cost,NOUN
apportionments,NOUN
which,DET
superimpose,VERB
a,DET
distribution,NOUN
of,ADP
admittedly,ADV
unallocable,ADJ
cost,NOUN
residues,NOUN
on,ADP
estimates,NOUN
of,ADP
incremental,ADJ
or,CONJ
marginal,ADJ
costs,NOUN
!,ADJ
and,CONJ
those,DET
other,ADJ
apportionments,NOUN
which,DET
recognize,VERB
no,DET
difference,NOUN
between,ADP
true,ADJ
cost,NOUN
allocation,NOUN
and,CONJ
mere,ADJ
total-cost,NOUN
distribution,NOUN
!,ADJ
the,DET
first,ADJ
!,ADJ
or,CONJ
double-step,NOUN
!,ADJ
type,NOUN
might,VERB
also,ADV
be,VERB
called,VERB
the,DET
!,ADJ
railroad,NOUN
type,NOUN
!,ADJ
because,ADV
of,ADP
its,DET
application,NOUN
to,ADP
railroads,NOUN
!,ADJ
and,CONJ
other,ADJ
transportation,NOUN
agencies,NOUN
!,ADJ
by,ADP
the,DET
cost,NOUN
section,NOUN
of,ADP
the,DET
interstate,ADJ
commerce,NOUN
commission,NOUN
!,ADJ
the,DET
cost,NOUN
section,NOUN
distinguishes,VERB
between,ADP
!,ADJ
directly,ADV
!,ADJ
variable,ADJ
costs,NOUN
and,CONJ
constant,ADJ
costs,NOUN
in,ADP
a,DET
manner,NOUN
noted,VERB
in,ADP
the,DET
preceding,VERB
chapter,NOUN
!,ADJ
the,DET
variable,ADJ
costs,NOUN
alone,ADV
are,VERB
assigned,VERB
to,ADP
the,DET
different,ADJ
units,NOUN
of,ADP
freight,NOUN
traffic,NOUN
as,ADP
representing,VERB
!,ADJ
long-run,NOUN
out-of-pocket,ADJ
costs,NOUN
!,ADJ
!,ADJ
a,DET
term,NOUN
with,ADP
a,DET
meaning,NOUN
here,ADV
not,ADV
distinctly,ADV
different,ADJ
from,ADP
that,DET
of,ADP
the,DET
economist's,NOUN
!,ADJ
long-run,NOUN
marginal,ADJ
costs,NOUN
!,ADJ
!,ADJ
there,PRT
remains,VERB
a,DET
residue,NOUN
of,ADP
total,ADJ
costs,NOUN
!,ADJ
or,CONJ
total,ADJ
!,ADJ
revenue,NOUN
requirements,NOUN
!,ADJ
which,DET
!,ADJ
since,ADP
it,PRON
is,VERB
found,VERB
to,PRT
behave,VERB
as,ADP
if,ADP
it,PRON
were,VERB
constant,ADJ
over,ADP
substantial,ADJ
variations,NOUN
in,ADP
traffic,NOUN
density,NOUN
!,ADJ
is,VERB
strictly,ADV
unallocable,ADJ
on,ADP
a,DET
cost-finding,ADJ
basis,NOUN
!,ADJ
nevertheless,ADV
!,ADJ
because,ADP
the,DET
cost,NOUN
section,NOUN
has,VERB
felt,VERB
impelled,VERB
to,PRT
make,VERB
some,DET
kind,NOUN
of,ADP
a,DET
distribution,NOUN
of,ADP
total,ADJ
costs,NOUN
!,ADJ
it,PRON
has,VERB
apportioned,VERB
this,DET
residue,NOUN
!,ADJ
which,DET
it,PRON
sometimes,ADV
calls,VERB
!,ADJ
burden,NOUN
!,ADJ
!,ADJ
among,ADP
the,DET
units,NOUN
of,ADP
carload,NOUN
traffic,NOUN
on,ADP
a,DET
basis,NOUN
!,ADJ
partly,ADV
ton,NOUN
!,ADJ
partly,ADV
ton-mile,NOUN
!,ADJ
which,DET
is,VERB
concededly,ADV
quite,ADV
arbitrary,ADJ
from,ADP
the,DET
standpoint,NOUN
of,ADP
cost,NOUN
determination,NOUN
!,ADJ
in,ADP
recent,ADJ
years,NOUN
!,ADJ
this,DET
burden,NOUN
!,ADJ
which,DET
includes,VERB
allowances,NOUN
for,ADP
revenue,NOUN
deficiencies,NOUN
in,ADP
the,DET
passenger,NOUN
business,NOUN
and,CONJ
in,ADP
less-than-carload,ADJ
freight,NOUN
traffic,NOUN
!,ADJ
!,ADJ
!,ADJ
has,VERB
amounted,VERB
to,ADP
about,ADV
one,NUM
third,NOUN
of,ADP
those,DET
total,ADJ
revenue,NOUN
requirements,NOUN
which,DET
the,DET
carload,NOUN
freight,NOUN
business,NOUN
is,VERB
supposed,VERB
to,PRT
be,VERB
called,VERB
upon,ADV
to,PRT
meet,VERB
!,ADJ
since,ADP
this,DET
book,NOUN
is,VERB
concerned,VERB
only,ADV
incidentally,ADV
with,ADP
railroad,NOUN
rates,NOUN
!,ADJ
it,PRON
will,VERB
not,ADV
attempt,VERB
to,PRT
analyze,VERB
the,DET
methods,NOUN
by,ADP
which,DET
the,DET
staff,NOUN
of,ADP
the,DET
interstate,ADJ
commerce,NOUN
commission,NOUN
has,VERB
estimated,VERB
out-of-pocket,ADJ
costs,NOUN
and,CONJ
apportioned,VERB
residue,NOUN
costs,NOUN
!,ADJ
suffice,VERB
it,PRON
to,PRT
say,VERB
that,ADP
the,DET
usefulness,NOUN
of,ADP
the,DET
latter,ADJ
apportionment,NOUN
is,VERB
questionable,ADJ
!,ADJ
but,CONJ
in,ADP
any,DET
event,NOUN
!,ADJ
full,ADJ
credit,NOUN
should,VERB
be,VERB
given,VERB
to,ADP
the,DET
cost,NOUN
section,NOUN
for,ADP
its,DET
express,ADJ
and,CONJ
overt,ADJ
recognition,NOUN
of,ADP
a,DET
vital,ADJ
distinction,NOUN
too,ADV
often,ADV
ignored,VERB
in,ADP
utility-cost,NOUN
analyses,NOUN
!,ADJ
namely,ADV
!,ADJ
that,DET
between,ADP
a,DET
cost,NOUN
allocation,NOUN
designed,VERB
to,PRT
reflect,VERB
the,DET
actual,ADJ
behavior,NOUN
of,ADP
costs,NOUN
in,ADP
response,NOUN
to,ADP
changes,NOUN
in,ADP
rates,NOUN
of,ADP
output,NOUN
of,ADP
different,ADJ
classes,NOUN
of,ADP
utility,NOUN
service,NOUN
!,ADJ
!,ADJ
and,CONJ
a,DET
mere,ADJ
cost,NOUN
apportionment,NOUN
which,DET
somehow,ADV
spreads,VERB
among,ADP
the,DET
classes,NOUN
and,CONJ
units,NOUN
of,ADP
service,NOUN
even,ADV
those,DET
costs,NOUN
that,PRON
are,VERB
strictly,ADV
unallocable,ADJ
from,ADP
the,DET
standpoint,NOUN
of,ADP
specific,ADJ
cost,NOUN
determination,NOUN
!,ADJ
2,NUM
!,ADJ
the,DET
single-step,NOUN
type,NOUN
we,PRON
turn,VERB
now,ADV
to,ADP
a,DET
type,NOUN
of,ADP
fully,ADV
distributed,VERB
cost,NOUN
analysis,NOUN
which,DET
!,ADJ
unlike,ADP
the,DET
!,ADJ
railroad,NOUN
type,NOUN
!,ADJ
!,ADJ
draws,VERB
no,DET
distinction,NOUN
between,ADP
cost,NOUN
allocation,NOUN
and,CONJ
cost,NOUN
apportionment,NOUN
!,ADJ
the,DET
single-step,NOUN
type,NOUN
!,ADJ
it,PRON
might,VERB
be,VERB
called,VERB
the,DET
!,ADJ
public,ADJ
utility,NOUN
!,ADJ
type,NOUN
because,ADV
of,ADP
the,DET
considerable,ADJ
use,NOUN
to,ADP
which,DET
it,PRON
has,VERB
been,VERB
put,VERB
in,ADP
gas,NOUN
and,CONJ
electric,NOUN
utility,NOUN
rate,NOUN
cases,NOUN
!,ADJ
here,ADV
no,DET
attempt,NOUN
is,VERB
made,VERB
!,ADJ
first,ADV
to,PRT
determine,VERB
out-of-pocket,ADJ
or,CONJ
marginal,ADJ
costs,NOUN
and,CONJ
then,ADV
to,PRT
superimpose,VERB
on,ADP
these,DET
costs,NOUN
!,ADJ
reasonably,ADV
distributed,VERB
!,ADJ
residues,NOUN
of,ADP
total,ADJ
costs,NOUN
!,ADJ
instead,ADV
!,ADJ
all,PRT
of,ADP
the,DET
total,ADJ
costs,NOUN
are,VERB
treated,VERB
as,ADP
variable,ADJ
costs,NOUN
!,ADJ
although,ADP
these,DET
costs,NOUN
are,VERB
divided,VERB
into,ADP
costs,NOUN
that,PRON
are,VERB
deemed,VERB
to,PRT
be,VERB
functions,NOUN
of,ADP
different,ADJ
variables,NOUN
!,ADJ
moreover,ADV
!,ADJ
whereas,ADP
in,ADP
interstate,ADJ
commerce,NOUN
commission,NOUN
parlance,NOUN
!,ADJ
variable,ADJ
cost,NOUN
!,ADJ
means,NOUN
a,DET
cost,NOUN
deemed,VERB
to,PRT
vary,VERB
in,ADP
direct,ADJ
proportion,NOUN
to,ADP
changes,NOUN
in,ADP
rate,NOUN
of,ADP
output,NOUN
!,ADJ
in,ADP
the,DET
type,NOUN
of,ADP
analysis,NOUN
now,ADV
under,ADP
review,NOUN
!,ADJ
variable,ADJ
cost,NOUN
!,ADJ
has,VERB
been,VERB
used,VERB
more,ADV
broadly,ADV
!,ADJ
so,ADP
as,ADP
to,PRT
cover,VERB
costs,NOUN
which,DET
!,ADJ
while,ADP
a,DET
function,NOUN
of,ADP
some,DET
one,NUM
variable,ADJ
!,ADJ
such,ADJ
as,ADP
output,NOUN
of,ADP
energy,NOUN
!,ADJ
or,CONJ
number,NOUN
of,ADP
customers,NOUN
!,ADJ
!,ADJ
are,VERB
not,ADV
necessarily,ADV
a,DET
linear,ADJ
function,NOUN
!,ADJ
as,ADP
already,ADV
noted,VERB
in,ADP
an,DET
earlier,ADJ
paragraph,NOUN
!,ADJ
the,DET
more,ADV
familiar,ADJ
cost,NOUN
analyses,NOUN
of,ADP
utility,NOUN
enterprises,NOUN
or,CONJ
utility,NOUN
systems,NOUN
divide,VERB
the,DET
total,ADJ
costs,NOUN
among,ADP
a,DET
number,NOUN
of,ADP
major,ADJ
classes,NOUN
of,ADP
service,NOUN
!,ADJ
such,ADJ
as,ADP
residential,ADJ
!,ADJ
commercial,ADJ
!,ADJ
industrial,ADJ
power,NOUN
!,ADJ
street,NOUN
lighting,NOUN
!,ADJ
etc.,ADV
!,ADJ
this,DET
!,ADJ
grand,ADJ
division,NOUN
!,ADJ
permits,VERB
many,ADJ
costs,NOUN
to,PRT
be,VERB
assigned,VERB
in,ADP
their,DET
entirety,NOUN
to,ADP
some,DET
one,NUM
class,NOUN
!,ADJ
such,ADJ
as,ADP
street,NOUN
lighting,NOUN
!,ADJ
or,CONJ
at,ADP
least,ADJ
to,PRT
be,VERB
excluded,VERB
completely,ADV
from,ADP
some,DET
important,ADJ
class,NOUN
or,CONJ
classes,NOUN
!,ADJ
high-tension,NOUN
industrial,ADJ
power,NOUN
service,NOUN
!,ADJ
for,ADP
example,NOUN
!,ADJ
would,VERB
not,ADV
be,VERB
charged,VERB
with,ADP
any,DET
share,NOUN
of,ADP
the,DET
maintenance,NOUN
costs,NOUN
or,CONJ
capital,NOUN
costs,NOUN
of,ADP
the,DET
low-tension,NOUN
distribution,NOUN
lines,NOUN
!,ADJ
but,CONJ
the,DET
major,ADJ
portions,NOUN
of,ADP
the,DET
total,ADJ
costs,NOUN
of,ADP
a,DET
utility,NOUN
business,NOUN
are,VERB
common,ADJ
or,CONJ
joint,ADJ
to,ADP
all,PRT
!,ADJ
or,CONJ
nearly,ADV
all,PRT
!,ADJ
classes,NOUN
of,ADP
customers,NOUN
!,ADJ
!,ADJ
and,CONJ
these,DET
costs,NOUN
must,VERB
somehow,ADV
be,VERB
apportioned,VERB
among,ADP
the,DET
various,ADJ
classes,NOUN
and,CONJ
then,ADV
must,VERB
somehow,ADV
be,VERB
reapportioned,VERB
among,ADP
the,DET
units,NOUN
of,ADP
service,NOUN
in,ADP
order,NOUN
to,PRT
report,VERB
unit,NOUN
costs,NOUN
that,PRON
can,VERB
serve,VERB
as,ADP
tentative,ADJ
measures,NOUN
of,ADP
reasonable,ADJ
rates,NOUN
!,ADJ
the,DET
general,ADJ
basis,NOUN
on,ADP
which,DET
these,DET
common,ADJ
costs,NOUN
are,VERB
assigned,VERB
to,ADP
differently,ADV
measured,VERB
units,NOUN
of,ADP
service,NOUN
will,VERB
be,VERB
illustrated,VERB
by,ADP
the,DET
following,VERB
highly,ADV
simplified,VERB
problem,NOUN
of,ADP
an,DET
electric-utility,NOUN
cost,NOUN
analysis,NOUN
!,ADJ
but,CONJ
before,ADP
turning,VERB
to,ADP
this,DET
example,NOUN
!,ADJ
we,PRON
must,VERB
distinguish,VERB
two,NUM
subtypes,NOUN
of,ADP
analysis,NOUN
!,ADJ
both,DET
of,ADP
which,DET
belong,VERB
to,ADP
the,DET
single-step,NOUN
type,NOUN
rather,ADV
than,ADP
to,ADP
the,DET
double-step,NOUN
type,NOUN
!,ADJ
in,ADP
the,DET
first,ADJ
subtype,NOUN
!,ADJ
the,DET
analyst,NOUN
!,ADJ
following,VERB
the,DET
practice,NOUN
of,ADP
railroad,NOUN
analysis,NOUN
in,ADP
this,DET
particular,ADJ
respect,NOUN
!,ADJ
distributes,VERB
both,DET
total,ADJ
operating,VERB
costs,NOUN
and,CONJ
total,ADJ
annual,ADJ
capital,NOUN
costs,NOUN
!,ADJ
including,ADP
an,DET
allowance,NOUN
for,ADP
!,ADJ
cost,NOUN
of,ADP
capital,NOUN
!,ADJ
or,CONJ
!,ADJ
fair,ADJ
rate,NOUN
of,ADP
return,NOUN
!,ADJ
!,ADJ
among,ADP
the,DET
different,ADJ
classes,NOUN
and,CONJ
units,NOUN
of,ADP
service,NOUN
!,ADJ
here,ADV
!,ADJ
an,DET
apportionment,NOUN
!,ADJ
say,PRT
!,ADJ
of,ADP
"$5,000,000",NOUN
of,ADP
the,DET
total,ADJ
costs,NOUN
to,ADP
residential,ADJ
service,NOUN
as,ADP
a,DET
class,NOUN
would,VERB
include,VERB
an,DET
allowance,NOUN
of,ADP
perhaps,ADV
6,NUM
per,ADP
cent,NOUN
as,ADP
the,DET
cost,NOUN
of,ADP
whatever,DET
capital,NOUN
is,VERB
deemed,VERB
to,PRT
have,VERB
been,VERB
devoted,VERB
to,ADP
the,DET
service,NOUN
of,ADP
the,DET
residential,ADJ
consumers,NOUN
!,ADJ
but,CONJ
in,ADP
the,DET
second,ADJ
subtype,NOUN
!,ADJ
which,DET
i,PRON
take,VERB
to,PRT
be,VERB
the,DET
one,NUM
more,ADV
frequently,ADV
applied,VERB
!,ADJ
only,ADV
the,DET
operating,VERB
expenses,NOUN
and,CONJ
not,ADV
the,DET
!,ADJ
cost,NOUN
of,ADP
capital,NOUN
!,ADJ
or,CONJ
!,ADJ
fair,ADJ
return,NOUN
!,ADJ
are,VERB
apportioned,VERB
directly,ADV
among,ADP
the,DET
various,ADJ
classes,NOUN
of,ADP
service,NOUN
!,ADJ
to,PRT
be,VERB
sure,ADJ
!,ADJ
the,DET
capital,NOUN
investments,NOUN
in,ADP
!,ADJ
or,CONJ
!,ADJ
alternatively,ADV
!,ADJ
the,DET
estimated,VERB
!,ADJ
fair,ADJ
values,NOUN
!,ADJ
of,ADP
!,ADJ
the,DET
plant,NOUN
and,CONJ
equipment,NOUN
are,VERB
apportioned,VERB
among,ADP
the,DET
different,ADJ
classes,NOUN
!,ADJ
as,ADP
are,VERB
also,ADV
the,DET
gross,ADJ
revenues,NOUN
received,VERB
from,ADP
the,DET
sales,NOUN
of,ADP
the,DET
different,ADJ
services,NOUN
!,ADJ
but,CONJ
any,DET
resulting,VERB
excess,NOUN
of,ADP
revenues,NOUN
received,VERB
from,ADP
a,DET
given,VERB
class,NOUN
of,ADP
service,NOUN
over,ADP
the,DET
operating,VERB
costs,NOUN
imputed,VERB
to,ADP
this,DET
class,NOUN
is,VERB
reported,VERB
as,ADP
a,DET
!,ADJ
return,NOUN
!,ADJ
realized,VERB
on,ADP
the,DET
capital,NOUN
investment,NOUN
attributed,VERB
to,ADP
the,DET
same,ADJ
service,NOUN
!,ADJ
thus,ADV
!,ADJ
during,ADP
any,DET
given,VERB
year,NOUN
!,ADJ
a,NOUN
!,ADJ
if,ADP
the,DET
revenues,NOUN
from,ADP
the,DET
residential,ADJ
service,NOUN
are,VERB
"$7,000,000",NOUN
!,ADJ
!,ADJ
b,NOUN
!,ADJ
if,ADP
the,DET
operating,VERB
expenses,NOUN
imputed,VERB
to,ADP
this,DET
class,NOUN
of,ADP
service,NOUN
come,VERB
to,ADP
"$5,000,000",NOUN
!,ADJ
and,CONJ
!,ADJ
c,NOUN
!,ADJ
if,ADP
the,DET
net,ADJ
investment,NOUN
in,ADP
!,ADJ
or,CONJ
value,NOUN
of,ADP
!,ADJ
the,DET
plant,NOUN
and,CONJ
equipment,NOUN
deemed,VERB
devoted,VERB
to,ADP
this,DET
service,NOUN
amounts,VERB
to,ADP
"$30,000,000",NOUN
!,ADJ
the,DET
cost,NOUN
analyst,NOUN
will,VERB
report,VERB
that,ADP
residential,ADJ
service,NOUN
!,ADJ
in,ADP
the,DET
aggregate,NOUN
!,ADJ
has,VERB
yielded,VERB
a,DET
return,NOUN
of,ADP
"$2,000,000",NOUN
or,CONJ
6-2/3,NUM
per,ADP
cent,NOUN
!,ADJ
other,ADJ
services,NOUN
will,VERB
show,VERB
different,ADJ
rates,NOUN
of,ADP
return,NOUN
!,ADJ
some,DET
probably,ADV
much,ADV
lower,ADJ
and,CONJ
some,DET
higher,ADJ
!,ADJ
there,PRT
are,VERB
obvious,ADJ
reasons,NOUN
of,ADP
convenience,NOUN
for,ADP
this,DET
practice,NOUN
of,ADP
excluding,VERB
!,ADJ
cost,NOUN
of,ADP
capital,NOUN
!,ADJ
from,ADP
the,DET
direct,ADJ
apportionment,NOUN
of,ADP
annual,ADJ
costs,NOUN
among,ADP
the,DET
different,ADJ
classes,NOUN
of,ADP
service,NOUN
!,ADJ
notably,ADV
!,ADJ
the,DET
avoidance,NOUN
of,ADP
the,DET
controversial,ADJ
question,NOUN
what,DET
rate,NOUN
of,ADP
return,NOUN
should,VERB
be,VERB
held,VERB
to,PRT
constitute,VERB
!,ADJ
cost,NOUN
of,ADP
capital,NOUN
!,ADJ
or,CONJ
!,ADJ
fair,ADJ
rate,NOUN
of,ADP
return,NOUN
!,ADJ
!,ADJ
but,CONJ
the,DET
practice,NOUN
is,VERB
likely,ADJ
to,PRT
be,VERB
misleading,VERB
!,ADJ
since,ADP
it,PRON
may,VERB
seem,VERB
to,PRT
support,VERB
a,DET
conclusion,NOUN
that,ADP
!,ADJ
as,ADV
long,ADV
as,ADP
the,DET
revenues,NOUN
from,ADP
any,DET
class,NOUN
of,ADP
service,NOUN
cover,VERB
the,DET
imputed,VERB
operating,VERB
expenses,NOUN
plus,ADP
some,DET
return,NOUN
on,ADP
capital,NOUN
investment,NOUN
!,ADJ
however,ADV
low,ADJ
!,ADJ
the,DET
rates,NOUN
of,ADP
charge,NOUN
for,ADP
this,DET
service,NOUN
are,VERB
compensatory,ADJ
!,ADJ
needless,ADJ
to,PRT
say,VERB
!,ADJ
any,DET
such,ADJ
inference,NOUN
would,VERB
be,VERB
quite,ADV
unwarranted,ADJ
!,ADJ
for,ADP
the,DET
reason,NOUN
just,ADV
suggested,VERB
!,ADJ
i,PRON
shall,VERB
assume,VERB
the,DET
use,NOUN
of,ADP
the,DET
first,ADJ
subtype,NOUN
of,ADP
fully,ADV
distributed,VERB
cost,NOUN
apportionment,NOUN
in,ADP
the,DET
following,VERB
simplified,VERB
example,NOUN
!,ADJ
that,DET
is,VERB
to,PRT
say,VERB
!,ADJ
an,DET
allowance,NOUN
for,ADP
!,ADJ
cost,NOUN
of,ADP
capital,NOUN
!,ADJ
will,VERB
be,VERB
assumed,VERB
to,PRT
be,VERB
included,VERB
directly,ADV
in,ADP
the,DET
cost,NOUN
apportionment,NOUN
!,ADJ
three-part,ADJ
analysis,NOUN
of,ADP
the,DET
costs,NOUN
of,ADP
an,DET
electric,NOUN
utility,NOUN
business,NOUN
in,ADP
order,NOUN
to,PRT
simplify,VERB
the,DET
exposition,NOUN
of,ADP
a,DET
typical,ADJ
fully,ADV
apportioned,VERB
cost,NOUN
analysis,NOUN
!,ADJ
let,VERB
us,PRON
assume,VERB
the,DET
application,NOUN
of,ADP
the,DET
analysis,NOUN
to,ADP
an,DET
electric,NOUN
utility,NOUN
company,NOUN
supplying,VERB
a,DET
single,ADJ
city,NOUN
with,ADP
power,NOUN
generated,VERB
by,ADP
its,DET
own,ADJ
steam-generation,NOUN
plant,NOUN
!,ADJ
let,VERB
us,PRON
also,ADV
assume,VERB
the,DET
existence,NOUN
of,ADP
only,ADV
one,NUM
class,NOUN
or,CONJ
type,NOUN
of,ADP
service,NOUN
!,ADJ
all,PRT
of,ADP
which,DET
is,VERB
supplied,VERB
at,ADP
the,DET
same,ADJ
voltage,NOUN
!,ADJ
phase,NOUN
!,ADJ
etc.,ADV
to,ADP
residential,ADJ
!,ADJ
commercial,ADJ
!,ADJ
and,CONJ
industrial,ADJ
customers,NOUN
!,ADJ
this,DET
latter,ADJ
assumption,NOUN
will,VERB
permit,VERB
us,PRON
to,PRT
center,VERB
attention,NOUN
on,ADP
the,DET
most,ADV
controversial,ADJ
aspect,NOUN
of,ADP
modern,ADJ
public,ADJ
utility,NOUN
cost,NOUN
analysis,NOUN
!,ADJ
the,DET
distinction,NOUN
among,ADP
costs,NOUN
that,PRON
are,VERB
functions,NOUN
of,ADP
outputs,NOUN
of,ADP
the,DET
same,ADJ
service,NOUN
measured,VERB
along,ADP
different,ADJ
dimensions,NOUN
!,ADJ
since,ADP
the,DET
company,NOUN
under,ADP
review,NOUN
is,VERB
supplying,VERB
what,DET
we,PRON
are,VERB
here,ADV
regarding,VERB
as,ADP
only,ADV
one,NUM
kind,NOUN
of,ADP
service,NOUN
!,ADJ
we,PRON
might,VERB
suppose,VERB
that,ADP
the,DET
problem,NOUN
of,ADP
total,ADJ
cost,NOUN
apportionment,NOUN
would,VERB
be,VERB
very,ADV
simple,ADJ
!,ADJ
!,ADJ
indeed,ADV
!,ADJ
that,ADP
it,PRON
would,VERB
be,VERB
limited,VERB
to,ADP
a,DET
finding,NOUN
of,ADP
the,DET
total,ADJ
annual,ADJ
operating,VERB
and,CONJ
capital,NOUN
costs,NOUN
of,ADP
the,DET
business,NOUN
!,ADJ
followed,VERB
by,ADP
a,DET
calculation,NOUN
of,ADP
